Date,Open,High,Low,Close,Adj Close,Volume
2007-03-12,12.581429,12.855714,12.57,12.838572000000001,8.65777,182352100
2007-03-13,12.772857,12.942857,12.628572,12.628572,8.516155,216972700
2007-03-14,12.657143,12.857142,12.56,12.857142,8.670292,199146500
2007-03-15,12.851429,12.908571,12.758572000000001,12.795714,8.62887,139874700
2007-03-16,12.791428999999999,12.855714,12.76,12.798572,8.630797,142926000
2007-03-19,12.891428999999999,13.078571,12.798572,13.018572,8.779154,178240300
2007-03-20,13.05,13.12,13.008572000000001,13.068571,8.812871000000001,122229100
2007-03-21,13.141429,13.428572,13.092857,13.41,9.043116,171724000
2007-03-22,13.39,13.48,13.285714000000002,13.422857,9.051787,140373100
2007-03-23,13.335714000000001,13.438571,13.328570999999998,13.36,9.009398,112721000
2007-03-26,13.427143,13.7,13.328570999999998,13.692857,9.233864,216246800
2007-03-27,13.672857,13.832857,13.571428,13.637143,9.196292,233013200
2007-03-28,13.554286,13.628572,13.307143,13.32,8.982424,235584300
2007-03-29,13.455714000000002,13.455714000000002,13.175714000000001,13.392857999999999,9.031554,181430900
2007-03-30,13.468572,13.525714,13.25,13.272857,8.950633999999999,150139500
2007-04-02,13.448571,13.464285999999998,13.288571,13.378572,9.021923,125498100
2007-04-03,13.448571,13.604285,13.394286,13.5,9.103808,145983600
2007-04-04,13.562857000000001,13.591429000000002,13.447142999999999,13.467143,9.081650999999999,119196000
2007-04-05,13.445714,13.525714,13.36,13.525714,9.121148,88879000
2007-04-09,13.601429000000001,13.614285,13.291429,13.378572,9.021923,103335400
2007-04-10,13.381429,13.465714000000002,13.344285999999999,13.464285999999998,9.079725,88116700
2007-04-11,13.414285999999999,13.421429000000002,13.19,13.227143,8.919806,137254600
2007-04-12,13.148570999999999,13.187142999999999,12.96,13.17,8.881269,164168900
2007-04-13,12.985714,13.057143,12.865714,12.891428999999999,8.693415,179985400
2007-04-16,12.938571000000001,13.071428,12.892858,13.061428999999999,8.808058,152258400
2007-04-17,13.142857999999999,13.185715,12.814285,12.907143,8.704013,187980100
2007-04-18,12.88,12.978572,12.8,12.914286,8.708827000000001,116011000
2007-04-19,12.884286,13.035714,12.832857,12.895715,8.696303,106478400
2007-04-20,12.984285,13.025714,12.935715,12.995714,8.763739999999999,130694900
2007-04-23,13.084286,13.4,13.06,13.358571,9.008435,195072500
2007-04-24,13.422857,13.77,13.042857000000001,13.32,8.982424,263813200
2007-04-25,13.461429,13.628572,13.4,13.621428,9.185694999999999,296786000
2007-04-26,14.511429000000001,14.642857999999999,14.042857000000001,14.12,9.521908,434444500
2007-04-27,14.025714,14.278571,13.955714000000002,14.274285,9.625950999999999,174850900
2007-04-30,14.298572,14.428572,14.238570999999999,14.257143,9.614391,154127400
2007-05-01,14.227143,14.335714000000001,14.078570999999998,14.21,9.582600999999999,133130900
2007-05-02,14.235714000000002,14.362857,14.21,14.341429000000002,9.671231,126286300
2007-05-03,14.39,14.492857,14.287142999999999,14.342857,9.672193,144019400
2007-05-04,14.4,14.514285999999998,14.357142000000001,14.401428,9.711691,95496800
2007-05-07,14.44,14.907143,14.43,14.845715,10.011299000000001,215389300
2007-05-08,14.781428,15.021428,14.774285,15.008572000000001,10.12112,195999300
2007-05-09,14.987143,15.28,14.984285,15.268572,10.296453999999999,179439400
2007-05-10,15.232857000000001,15.548572,15.131429,15.334285999999999,10.340773,299314400
2007-05-11,15.391429,15.59,15.254285999999999,15.534285999999998,10.475641,163424100
2007-05-14,15.66,15.714285999999998,15.464285999999998,15.622857000000002,10.53537,162986600
2007-05-15,15.652857000000001,15.742857,15.211429,15.36,10.358111,238628600
2007-05-16,15.504285999999999,15.547143,14.774285,15.334285999999999,10.340773,281691900
2007-05-17,15.307143,15.695714,15.307143,15.634286,10.543077,183822800
2007-05-18,15.747143,15.805715,15.681429000000001,15.717143,10.598951,155336300
2007-05-21,15.758572000000001,16.064285,15.721429,15.997143,10.787771000000001,159973100
2007-05-22,16.07,16.25,16.001429,16.219998999999998,10.938057,143102400
2007-05-23,16.288572,16.428572,16.084286,16.127142000000003,10.875437,227843700
2007-05-24,16.115714999999998,16.351429,15.767142999999999,15.812857000000001,10.663499,221840500
2007-05-25,16.0,16.254285999999997,15.928572,16.231428,10.945762,158239900
2007-05-29,16.35,16.408571,16.098572,16.335714000000003,11.016089,161423500
2007-05-30,16.328571,16.982857,16.218571,16.967142000000003,11.441896,369611200
2007-05-31,17.152857,17.452858,17.077143,17.312857,11.675033,324266600
2007-06-01,17.299999,17.312857,16.898571,16.914285999999997,11.406253999999999,221315500
2007-06-04,16.947144,17.389999,16.842857000000002,17.332857,11.688519,221668300
2007-06-05,17.344286,17.527143,17.214285,17.524286,11.81761,230196400
2007-06-06,17.471428,17.721428,17.421429,17.662857000000002,11.911057000000001,278060300
2007-06-07,17.855715,18.23,17.598572,17.724285000000002,11.95248,478769900
2007-06-08,17.974285000000002,17.975714,17.469998999999998,17.784285999999998,11.992942,310420600
2007-06-11,18.0,18.021429,17.077143,17.17,11.578694,468564600
2007-06-12,17.049999,17.387142,16.901428,17.197144,11.597,356641600
2007-06-13,17.307142000000002,17.312857,16.485714,16.785715,11.31955,430338300
2007-06-14,16.742857,17.064285,16.631428,16.964285,11.439971,243316500
2007-06-15,17.231428,17.238571,17.122857999999997,17.214285,11.608556,202804700
2007-06-18,17.611429,17.882856,17.505714,17.870001000000002,12.050745,227651200
2007-06-19,17.812857,17.858572,17.558571,17.665714,11.912982000000001,235756500
2007-06-20,17.695715,17.808571,17.357143,17.364286,11.709715,224378000
2007-06-21,17.385714,17.755714,17.245714000000003,17.700001,11.936102,216761300
2007-06-22,17.692857999999998,17.778572,17.482857,17.571428,11.8494,157969000
2007-06-25,17.741428,17.870001000000002,17.294285000000002,17.477142,11.785817999999999,241350900
2007-06-26,17.711428,17.714285,16.959999,17.092857000000002,11.526674,336251300
2007-06-27,17.23,17.434286,17.037144,17.412857000000002,11.742467999999999,243674200
2007-06-28,17.48,17.498571,17.142857,17.222857,11.614341,209535900
2007-06-29,17.424286,17.714285,17.298571,17.434286,11.756919,284460400
2007-07-02,17.292856,17.441429,17.042856,17.322857,11.681775,248715600
2007-07-03,17.428572,18.200001,17.357143,18.167143,12.251123,290620400
2007-07-05,18.4,18.995714000000003,18.384285000000002,18.964285,12.788681,363262900
2007-07-06,19.018572,19.048571,18.628571,18.9,12.745331,218673700
2007-07-09,18.911428,18.985714,18.454287,18.618572,12.555549000000001,248955000
2007-07-10,18.411428,19.214285,18.401428,18.907142999999998,12.750149,313751900
2007-07-11,18.867144,19.1,18.758572,18.912857000000002,12.754002999999999,205443000
2007-07-12,19.121429,19.177143,18.912857000000002,19.152857,12.915848,176152200
2007-07-13,19.290001,19.692857999999998,19.217142000000003,19.675714000000003,13.26844,226901500
2007-07-16,19.77,19.997142999999998,19.642857,19.728571,13.304084,234028200
2007-07-17,19.757143,19.942857999999998,19.642857,19.844286,13.382114999999999,177489900
2007-07-18,19.741428,19.777143,19.434286,19.731428,13.30601,189214200
2007-07-19,20.042856,20.115714999999998,19.950001,20.0,13.487124,183222900
2007-07-20,20.235714,20.597143,20.0,20.535715,13.848386999999999,291943400
2007-07-23,20.472857,20.745714000000003,20.132856,20.528572,13.843566000000001,259122500
2007-07-24,19.84,20.142857,19.164285999999997,19.27,12.994843,448823200
2007-07-25,19.621429,19.765715,19.285715,19.608572,13.223162,374045700
2007-07-26,20.844286,21.214285,19.565714,20.857143,14.065141,546657300
2007-07-27,20.884285000000002,21.274286,20.540001,20.549999,13.858022,290274600
2007-07-30,20.618572,20.778572,19.938572,20.204287,13.624885999999998,276747100
2007-07-31,20.424286,20.497142999999998,18.788572,18.822857,12.693309,440598200
2007-08-01,19.091429,19.34,18.252857000000002,19.285715,13.005443,437539200
2007-08-02,19.521429,19.565714,19.164285999999997,19.498571,13.148982,213161200
2007-08-03,19.322857,19.421429,18.785715,18.835714000000003,12.701981,169796900
2007-08-06,18.985714,19.324285999999997,18.328571,19.321428,13.029522,231292600
2007-08-07,19.277143,19.605715,18.947144,19.290001,13.008331,237484100
2007-08-08,19.537144,19.551428,18.857143,19.144285,12.910064,202024200
2007-08-09,18.73,19.0,17.870001000000002,18.055714000000002,12.175982000000001,281348900
2007-08-10,17.588572,18.25,17.185715,17.857143,12.042075,352687300
2007-08-13,18.331429,18.478571,18.071428,18.255714,12.310853999999999,188227900
2007-08-14,18.327143,18.328571,17.672857,17.718571,11.94863,184751700
2007-08-15,17.534285999999998,17.837142999999998,17.092857000000002,17.128571,11.550758,248213000
2007-08-16,16.715714000000002,16.928572,15.945714,16.721428,11.276197999999999,466672500
2007-08-17,17.43,17.642857,17.117144,17.437143,11.758844999999999,298765600
2007-08-20,17.70857,17.785715,17.214285,17.459999,11.774258,200829300
2007-08-21,17.45857,18.422857,17.285715,18.224285000000002,12.289658,325761800
2007-08-22,18.745714000000003,18.964285,18.618572,18.93,12.765564999999999,265441400
2007-08-23,19.012857,19.048571,18.537144,18.724285000000002,12.626836,216709500
2007-08-24,18.647142000000002,19.338572,18.544285000000002,19.328571,13.034341,227958500
2007-08-27,19.055714000000002,19.237143,18.871429,18.892857,12.740511999999999,176859900
2007-08-28,18.712856,18.915714,18.09,18.117144,12.217405,294841400
2007-08-29,18.554285,19.168571,18.505714,19.154285,12.916808999999999,291715200
2007-08-30,18.952858,19.75,18.9,19.464285,13.125860999999999,358895600
2007-08-31,19.927143,19.950001,19.629998999999998,19.782857999999997,13.340693,219221800
2007-09-04,19.991428,20.818571,19.977142,20.594286,13.887881,329210700
2007-09-05,20.709999,20.834286,19.442857999999998,19.537144,13.174992000000001,582055600
2007-09-06,19.365714999999998,19.652857,18.95857,19.287144,13.006405,475315400
2007-09-07,18.858572,18.9,18.571428,18.824285999999997,12.694272,357644000
2007-09-10,19.57,19.719998999999998,19.135714,19.530001000000002,13.170174,371959700
2007-09-11,19.700001,19.757143,19.107143,19.355715,13.052645,242971400
2007-09-12,19.427143,19.914285999999997,19.392857,19.549999,13.183664000000002,255692500
2007-09-13,19.832857,19.857143,19.521429,19.6,13.217381,164040800
2007-09-14,19.51,19.854286,19.457144,19.83,13.372481,151830000
2007-09-17,19.855715,20.084286,19.657142999999998,19.772858,13.333948999999999,198342900
2007-09-18,19.865714999999998,20.407142999999998,19.690001000000002,20.131428,13.575752,266022400
2007-09-19,20.431429,20.451429,19.914285999999997,20.110001,13.561303,256720100
2007-09-20,20.021429,20.255714,19.902857,20.044285000000002,13.516988000000001,172960200
2007-09-21,20.162857000000002,20.664285999999997,20.044285000000002,20.592857000000002,13.886918,284720100
2007-09-24,20.961428,21.407142999999998,20.950001,21.182858,14.284792000000001,263040400
2007-09-25,20.977142,21.888571,20.974285000000002,21.882856,14.756839999999999,298137700
2007-09-26,22.067142,22.142857,21.607143,21.824285999999997,14.717341000000001,243817000
2007-09-27,21.967142000000003,22.074285999999997,21.76,22.071428,14.884004999999998,164549700
2007-09-28,21.92,22.085714000000003,21.821428,21.924286,14.784781,153775300
2007-10-01,22.09,22.487143,21.847143,22.334286,15.061264000000001,209267100
2007-10-02,22.364286,22.655714,22.27,22.635714,15.264534,198017400
2007-10-03,22.540001,22.74,22.43,22.559998999999998,15.213473,173129600
2007-10-04,22.571428,22.582857,21.928572,22.32,15.051631,164239600
2007-10-05,22.624287,23.082857,22.528572,23.064285,15.553547,235867800
2007-10-08,23.355715,23.987143,23.281429,23.987143,16.175879000000002,208982200
2007-10-09,24.314285,24.444285999999998,23.811428,23.98,16.171059,276071600
2007-10-10,23.935715,23.982857,23.657142999999998,23.827143,16.067976,166897500
2007-10-11,24.212856,24.554285,21.887142,23.175714000000003,15.628684,410998000
2007-10-12,23.287144,23.897142000000002,23.114286,23.892857,16.112292999999998,247044000
2007-10-15,23.997142999999998,24.224285000000002,23.357143,23.854286,16.086285,269482500
2007-10-16,23.648571,24.311428,23.592857000000002,24.225714,16.336763,266957600
2007-10-17,24.67,24.719998999999998,24.168571,24.678572,16.642143,281903300
2007-10-18,24.5,24.884285000000002,24.435715,24.785715,16.714403,205919000
2007-10-19,24.891428,24.947144,24.285715,24.345715,16.417686,322945000
2007-10-22,24.335714000000003,24.985714,24.280001000000002,24.908571,16.797247,412374900
2007-10-23,26.937143,26.942858,26.108572,26.594286,17.934017,448791000
2007-10-24,26.544285,26.744286,25.605715,26.561428000000003,17.911865,322120400
2007-10-25,26.41,26.557142,25.951429,26.111429,17.608404,243400500
2007-10-26,26.469998999999998,26.481428,26.125713,26.385714,17.793369000000002,176719200
2007-10-29,26.492857,26.655714,26.385714,26.441429,17.830944,135138500
2007-10-30,26.597143,27.052856,26.389999,26.714284999999997,18.014942,234853500
2007-10-31,26.804284999999997,27.16,26.421428999999996,27.135714,18.299135,208327700
2007-11-01,26.942858,27.157142999999998,25.714285,26.777143,18.057335000000002,201259100
2007-11-02,27.030001000000002,27.062857,26.212856,26.838571999999996,18.098753,250528600
2007-11-05,26.469998999999998,26.994286,26.32,26.597143,17.935949,201044200
2007-11-06,26.721428000000003,27.428571999999996,26.467142,27.398571,18.476392999999998,238681800
2007-11-07,27.23,27.525715,26.59,26.614286,17.94751,248581900
2007-11-08,26.667143,26.700001,23.967142000000003,25.067142,16.904184,472594500
2007-11-09,24.450001,25.017143,23.601429,23.624287,15.931185999999999,381595200
2007-11-12,23.611429,23.957144,21.518572,21.965714000000002,14.812714999999999,442266300
2007-11-13,22.978571,24.425714000000003,21.965714000000002,24.280001000000002,16.373367000000002,434861700
2007-11-14,25.308571,25.367144,23.391428,23.73,16.002470000000002,362292000
2007-11-15,23.77,24.227142,22.9,23.471428,15.828099,371852600
2007-11-16,23.614286,23.860001,22.761429,23.77,16.029444,345873500
2007-11-19,23.728571,24.028572,23.157142999999998,23.421429,15.794382,288607200
2007-11-20,23.667143,24.54143,23.361429,24.121429,16.266432000000002,385910700
2007-11-21,23.691429,24.621429,23.524286,24.065714,16.228863,304452400
2007-11-23,24.571428,24.578571,24.25,24.505714,16.525579,116439400
2007-11-26,24.798571,25.324285999999997,24.621429,24.648571,16.621914,326438700
2007-11-27,25.031429,25.112858,24.287144,24.972857,16.840603,329257600
2007-11-28,25.26,25.799999,25.049999,25.745714000000003,17.361778,287728000
2007-11-29,25.632856,26.452858000000003,25.592857000000002,26.327143,17.753872,262731700
2007-11-30,26.762857,26.814284999999998,25.671429,26.031429,17.554451,296950500
2007-12-03,25.98,26.305714000000002,25.385714,25.551428,17.230767999999998,240367400
2007-12-04,25.307142000000002,25.842857000000002,25.284285999999998,25.687143,17.322281,193449900
2007-12-05,26.127142000000003,26.571428000000004,26.058571,26.5,17.870441,223100500
2007-12-06,26.598571999999997,27.157142999999998,26.588571999999996,27.135714,18.299135,224952700
2007-12-07,27.219998999999998,27.855715000000004,26.862858000000003,27.757143,18.718201,266516600
2007-12-10,27.655714,27.951428999999997,27.527143,27.744286,18.709528,180594400
2007-12-11,27.821428000000004,28.118571999999997,26.77,26.934286,18.163301,277731300
2007-12-12,27.634285,27.782858,26.537144,27.265715000000004,18.386806,306415200
2007-12-13,27.17,27.445715000000003,26.831428999999996,27.404284999999998,18.480245999999998,216154400
2007-12-14,27.195715000000003,27.6,27.077143,27.198572,18.341524,168578200
2007-12-17,27.245714000000003,27.521428999999998,26.139999,26.342857000000002,17.764469000000002,256173400
2007-12-18,26.645714,26.761428999999996,25.514286,26.139999,17.627668,305650800
2007-12-19,26.139999,26.377142,25.842857000000002,26.16,17.641159,206869600
2007-12-20,26.49,26.832857,26.190001000000002,26.744286,18.035175,193514300
2007-12-21,27.16,27.701428999999997,27.127142,27.701428999999997,18.680629999999997,248490200
2007-12-24,27.861428999999998,28.475714,27.827143,28.4,19.151711,120050700
2007-12-26,28.43,28.70857,28.117144,28.421428999999996,19.166166,175933100
2007-12-27,28.421428999999996,28.994286,28.257143,28.367144,19.129557000000002,198881900
2007-12-28,28.655714,28.794285,28.125713,28.547141999999997,19.250938,174911800
2007-12-31,28.5,28.642857,28.25,28.297141999999997,19.082354000000002,134833300
2008-01-02,28.467142,28.608572,27.507143,27.834286,18.770220000000002,269794700
2008-01-03,27.915714,28.198572,27.527143,27.847143,18.778893,210516600
2008-01-04,27.35,27.571428000000004,25.555714000000002,25.721428,17.345402,363958000
2008-01-07,25.892857,26.228571000000002,24.318571,25.377142000000003,17.113232,518048300
2008-01-08,25.734285,26.065714,24.4,24.464285,16.497643,380954000
2008-01-09,24.471428,25.642857,24.042856,25.628571,17.282785,453470500
2008-01-10,25.368572,25.857143,25.058571,25.431429,17.149843,370743800
2008-01-11,25.142857,25.407142999999998,24.285715,24.67,16.636368,308071400
2008-01-14,25.360001,25.631428,25.024286,25.540001,17.223051,275112600
2008-01-15,25.388571,25.602857999999998,23.522858,24.148571,16.284737,585819500
2008-01-16,23.604286,24.144285,22.385714,22.805714000000002,15.379171,553461300
2008-01-17,23.072857,23.622857999999997,22.631428,22.984285,15.499598,439464900
2008-01-18,23.101429,23.678572,22.801428,23.051428,15.544870999999999,431085900
2008-01-22,21.151428,22.854286,20.857143,22.234285,14.993829000000002,608688500
2008-01-23,19.455714999999998,20.0,18.02,19.867144,13.397532,843242400
2008-01-24,19.998571,20.1,18.858572,19.371429,13.063245,501466700
2008-01-25,19.855715,19.870001000000002,18.515715,18.572857,12.524721000000001,388684800
2008-01-28,18.308571,19.028572,18.064285,18.572857,12.524721000000001,368711000
2008-01-29,18.735714,18.969998999999998,18.435715,18.79143,12.672116,274995700
2008-01-30,18.767143,19.35,18.571428,18.882856,12.73377,310762900
2008-01-31,18.492857,19.521429,18.485714,19.337142999999998,13.040121000000001,336418600
2008-02-01,19.462856,19.512857,18.882856,19.107143,12.885017999999999,252686000
2008-02-04,19.172857,19.414285999999997,18.774286,18.807142000000002,12.682711999999999,224808500
2008-02-05,18.632856,19.142857,18.414285999999997,18.48,12.462104,285260500
2008-02-06,18.690001000000002,18.845715,17.395714,17.428572,11.753064,393318100
2008-02-07,17.138571,17.825714,16.752857000000002,17.32,11.679849,520832900
2008-02-08,17.440001000000002,17.957144,17.371429,17.925714000000003,12.088317,338993200
2008-02-11,18.287144,18.568571,18.171429,18.492857,12.47077,300358100
2008-02-12,18.671429,18.714285,17.66,17.837142999999998,12.02859,306495000
2008-02-13,18.097143,18.540001,17.947144,18.485714,12.465955000000001,242133500
2008-02-14,18.485714,18.685715,18.144285,18.20857,12.279064,238524300
2008-02-15,18.038572,18.154285,17.722857,17.804285,12.006427,225325100
2008-02-19,17.998571,18.107143,17.348572,17.454287,11.770406,251261500
2008-02-20,17.457144,17.799999,17.382856,17.688572,11.928394,241859800
2008-02-21,18.007143,18.067142,17.265715,17.362858,11.70875,234528700
2008-02-22,17.497142999999998,17.501429,16.552856,17.065714,11.508369,382469500
2008-02-25,16.941429,17.167143,16.665714,17.105715,11.535345,314193600
2008-02-26,16.805714000000002,17.298571,16.491428,17.021429,11.478506,376222000
2008-02-27,16.889999,17.578571,16.870001000000002,17.565714,11.845546,368784500
2008-02-28,18.171429,18.885714,17.967142000000003,18.558571,12.515087,404563600
2008-02-29,18.469998999999998,18.601429,17.828571,17.860001,12.044003,313870200
2008-03-03,17.777143,17.997142999999998,16.857143,17.389999,11.727053,398260800
2008-03-04,17.427143,17.84,17.200001,17.802856,12.005466,446345900
2008-03-05,17.654285,17.877142000000003,17.464285,17.784285999999998,11.992942,305459000
